source,prediction,reference,bleu
"er sagte auch, dass eine stromabwärts gerichtete überschwemmung in ascension parish eine gefahr darstellt, da diese über die getretenen flüsse nur langsam in den lake maurepas fließen werden.",he also said that a electricity-of-life flood,"he also said that flooding downstream in ascension parish is a threat, as those swollen rivers will be slow to drain into lake maurepas.",0.0383
"der fluss tickfaw, südlich der mississippi staatsgrenze in liverpool, louisiana, erreichte am freitag bereits um 09.00 den höchsten stand, der jemals aufgezeichnet wurde.","the riverime, subsequently, the","the tickfaw river, just south of the mississippi state line in liverpool, louisiana, was already at the highest level ever recorded at 9 a.m. friday.",0.0005
rettungsteams zupften noch immer leute aus dem flutwasser in den bezirken amite und wilkinson im südwesten von mississippi.,"in the south-west, people still have to be",rescuers were still plucking people from floodwaters in amite and wilkinson counties in southwest mississippi.,0.0152
"leroy hansford, seine frau und sein stiefsohn befanden sich unter denjenigen, die am freitag in der nähe von gloster gerettet wurden.","ler hansford, his woman and his poor-s","leroy hansford, his wife and stepson were among those rescued earlier friday near gloster.",0.0284
"hansford, 62, sagt, dass wasser von beaver creek, das normalerweise mehr als 400 fuß von seinem haus entfernt liegt, über nacht stark anstieg.",it is also important that water from benne and,"hansford, 62, says waters from beaver creek, which is normally more than 400 feet away from his house, rose quickly overnight.",0.0075
"er sagte, dass ihn ein weiterer stiefsohn, der in der nähe wohnt, gewarnt hätte.",he said that it would have warned him another poor who,he said another stepson who lives nearby alerted him.,0.0474
"wir sind aufgewacht und das wasser strömte und strömte herein, sagte hansford.",we have been moving and the water is a very,"we woke up and the water kept on coming, hansford said.",0.1016
"seine frau sagte hansford, dass sie in den 48 jahren, in denen sie dort lebte, noch nie einen solchen hochstand des flusses gesehen hätte.",his mrs hansford said that she had never seen,his wife told hansford that its the highest shes seen the creek in the 48 years shes lived there.,0.0112
"hansford sagte, dass er und seine familienmitglieder alle behinderungen hätten und er der einzige wäre, der schwimmen kann.",it said that he and his families would have all disability,"hansford said he and his family members all have disabilities, and hes the only one who can swim.",0.0587
"hansford sagte, dass nothelfer alle drei in einem großen militär-lkw gerettet hätten und sie zu der nächsten feuerwache in gloster gebracht hätten, wo sie bis zum freitag untergebracht waren.",it was said that all three in a large military car,"hansford said emergency workers rescued all three in a large military-style truck and took them to the fire station in gloster, where they were sheltering friday.",0.0939
"krautmann sagte, dass die überschwemmung sich schnell ausgebreitet hatte, da es weiterhin schwere regenfälle gab und, dass die behörden evakuierungsanweisungen in betracht zögen.","the floods have been a long way, since there","krautmann says flooding is quickly becoming widespread as heavy rains continue, saying officials are considering evacuation orders.",0
"laut krautmann meldete ein beobachter in der nähe von livingstone von mitternacht bis freitag morgen von 13,75 zoll regen.",according to the fact that the virus was a,krautmann says one observer near livingston reported 13.75 inches of rain from midnight to friday morning.,0.011
"krautmann sagte, dass der boden durch die regenfälle seit mittwoch erheblich vollgesogen sei.",the fact that the soil has been fully fully involved,krautmann said the ground was heavily saturated by rainfall since wednesday.,0.0191
"die behörden gaben an, dass schwere regenfälle und straßenüberschwemmungen die rettung von einwohnern aus ihren häusern in tangipahoa parish und unterrichtsausfall in fünf schulbezirken verursachten.",the authorities are in the case of serious pensions,"heavy rain and street flooding prompted the rescue of residents from their homes in tangipahoa parish and the cancellation of classes in five school districts, authorities said.",0.0049
"der cbs-tochtersender wwl berichtete, dass eine beigeordnete in tangipahoa 200 überschwemmte häuser angab.",the cbs-bsensennn,cbs affiliate wwl reports that an alderwoman in tangipahoa said 200 homes flooded.,0
"die einwohner wurden in zwei kirchen evakuiert, die jetzt beide überschwemmt wurden.","the inhabitants were held in two churches, which have now",residents had been evacuated to two churches but both are now flooding.,0.0205
"der vorsteher der gemeinde robby miller sagte, dass die behörden 72 leute und sieben haustiere gerettet hätten, die vom hochwasser angespült wurden.",the most serious of the local local local local local islands,parish president robby miller said authorities rescued 72 people and seven pets stranded by high water.,0
"in den städten amite und hammond wurden notunterkünfte eingerichtet, um die evakuierten zu beherbergen.","in towns on the towns and satisfied, emergency",shelters have been opened in the town of amite and the city of hammond to house those who were evacuated.,0.0082
"sobald das wasser anfängt zurückzugehen, werden sie wieder in ihre häuser zurückgehen können, sagte er.","once the water is being returned, you will be","they will be allowed to return home once the water starts to recede, he said.",0.0766
"in der stadt hammond der gemeinde tangipahoa wurden fast zwei dutzend straßen aufgrund des hochwassers geschlossen und sandsäcke für die bewohner zur mitnahme bereitgestellt, die hoffen, das wasser aus ihren häusern und geschäften halten zu können.",in the city of the city of the city of the,"in the tangipahoa parish city of hammond, close to two dozen streets were closed because of high water, and sandbags were made available for pickup by residents hoping to keep water out of homes and businesses.",0.0064
"die letzte große überschwemmung, die wir hatten, war im märz, sagte lacy landrum von der stadtverwaltung.","the last major floods we had had, in march,","the last major flood we had was in march, said city administrator lacy landrum.",0.1001
dies scheint ein ähnlicher vorfall zu werden.,this seems to be a similar incident.,this one is on track to be a similar event.,0.2832
"in mississipp sagte der notfallmanager rupert lacy des harrison countys, dass es an der golfküste weiterhin regnete.",in mis misgivings of the emergency-,"in mississippi, harrison county emergency manager rupert lacy said steady rain continued on the gulf coast.",0.0092
"laut seinen angaben sollen eine handvoll häuser am donnerstag als überschwemmt gemeldet worden sein, aber am freitag wurden bis jetzt keine gemeldet.","according to his data, a small houses was","he said a handful of houses were reported as flooded thursday, but none have been reported so far friday.",0.0084
